PerfID,StylistID,StylistName,ConsultantID,RegionID,RegionName,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,TotalBookings,CompletedBookings,NoShows,NewClients,Commission_Earned_GBP,Avg_NPS
SP000866,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,3,3500.0,2946.12,84.2,34,31,3,10,736.53,8.1
SP000867,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,4,3500.0,3184.07,91.0,21,17,1,6,796.02,8.3
SP000868,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,5,3500.0,3477.52,99.4,17,16,1,6,869.38,9.4
SP000869,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,6,3780.0,3122.72,82.6,38,31,6,9,780.68,8.4
SP000870,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,7,3780.0,4190.55,110.9,14,11,1,8,1047.64,8.7
SP000871,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,8,3780.0,3298.35,87.3,41,37,1,4,824.59,8.5
SP000872,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,9,3500.0,3304.61,94.4,27,21,4,12,826.15,9.0
SP000873,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,10,3500.0,4085.21,116.7,42,35,5,10,1021.3,7.9
SP000874,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,11,4025.0,4491.46,111.6,42,35,6,6,1122.87,7.2
SP000875,STY026,Priya Robinson,CON009,RG09,Cardiff,2024,12,4025.0,3449.54,85.7,26,22,1,9,862.38,7.9
SP000876,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,1,3080.0,3728.12,121.0,20,18,1,2,932.03,7.4
SP000877,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,2,3080.0,2428.72,78.9,43,35,6,4,607.18,9.3
SP000878,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,3,3500.0,2674.56,76.4,45,38,7,7,668.64,7.9
SP000879,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,4,3500.0,3225.99,92.2,43,40,3,11,806.5,7.3
SP000880,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,5,3500.0,2939.24,84.0,30,25,3,2,734.81,8.2
SP000881,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,6,3780.0,2684.52,71.0,33,30,0,7,671.13,8.8
SP000882,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,7,3780.0,4107.01,108.7,12,10,1,12,1026.75,8.7
SP000883,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,8,3780.0,3701.22,97.9,32,28,3,12,925.31,7.7
SP000884,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,9,3500.0,4031.84,115.2,16,14,0,7,1007.96,8.6
SP000885,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,10,3500.0,3411.95,97.5,26,24,1,9,852.99,7.5
SP000886,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,11,4025.0,3416.87,84.9,27,25,2,7,854.22,9.4
SP000887,STY026,Priya Robinson,CON009,RG09,Cardiff,2025,12,4025.0,3286.02,81.6,30,26,4,4,821.5,7.2
SP000888,STY026,Priya Robinson,CON009,RG09,Cardiff,2026,1,3080.0,2490.08,80.8,21,18,2,9,622.52,7.3
SP000889,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,1,1760.0,1882.71,107.0,22,18,3,6,658.95,7.8
SP000890,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,2,1760.0,1923.81,109.3,42,36,4,12,673.33,7.8
SP000891,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,3,2000.0,2246.77,112.3,25,22,3,2,786.37,9.6
SP000892,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,4,2000.0,1894.85,94.7,34,27,5,4,663.2,7.4
SP000893,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,5,2000.0,1842.25,92.1,27,22,3,7,644.79,9.1
SP000894,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,6,2160.0,1678.04,77.7,45,38,6,10,587.31,9.3
SP000895,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,7,2160.0,2596.45,120.2,21,17,1,11,908.76,8.4
SP000896,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,8,2160.0,1574.5,72.9,25,22,3,3,551.07,8.0
SP000897,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,9,2000.0,2524.6,126.2,19,18,0,8,883.61,9.7
SP000898,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,10,2000.0,2401.9,120.1,34,28,5,7,840.66,8.3
SP000899,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,11,2300.0,2874.07,125.0,30,24,6,5,1005.92,7.3
SP000900,STY027,Aisha Clark,CON009,RG09,Cardiff,2023,12,2300.0,2175.57,94.6,42,37,3,7,761.45,9.5
SP000901,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,1,1760.0,1695.65,96.3,26,24,2,5,593.48,9.5
SP000902,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,2,1760.0,1472.46,83.7,32,27,5,11,515.36,9.5
SP000903,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,3,2000.0,2334.02,116.7,20,18,1,8,816.91,7.9
SP000904,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,4,2000.0,2583.76,129.2,43,40,2,6,904.31,8.5
SP000905,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,5,2000.0,2432.04,121.6,20,16,2,10,851.21,8.3
SP000906,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,6,2160.0,1609.46,74.5,42,36,5,9,563.31,7.6
SP000907,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,7,2160.0,2314.9,107.2,44,35,8,8,810.22,9.4
SP000908,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,8,2160.0,2623.21,121.4,41,35,3,10,918.12,9.5
SP000909,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,9,2000.0,1414.06,70.7,23,21,2,11,494.92,8.2
SP000910,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,10,2000.0,2434.45,121.7,36,30,5,5,852.06,8.9
SP000911,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,11,2300.0,2904.2,126.3,29,27,1,4,1016.47,9.2
SP000912,STY027,Aisha Clark,CON009,RG09,Cardiff,2024,12,2300.0,1846.8,80.3,25,23,2,9,646.38,7.8
SP000913,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,1,1760.0,1970.02,111.9,18,15,3,2,689.51,9.1
SP000914,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,2,1760.0,1418.83,80.6,40,32,5,8,496.59,8.4
SP000915,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,3,2000.0,2363.19,118.2,44,38,3,4,827.12,8.7
SP000916,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,4,2000.0,2023.56,101.2,17,13,3,6,708.24,7.4
SP000917,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,5,2000.0,1522.37,76.1,31,26,4,3,532.83,8.0
SP000918,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,6,2160.0,2246.94,104.0,18,15,1,6,786.43,7.8
SP000919,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,7,2160.0,1910.57,88.5,28,26,0,7,668.7,9.6
SP000920,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,8,2160.0,2072.83,96.0,12,10,0,9,725.49,9.3
SP000921,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,9,2000.0,2193.01,109.7,27,25,1,7,767.55,9.2
SP000922,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,10,2000.0,2078.52,103.9,19,17,2,7,727.48,7.4
SP000923,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,11,2300.0,2349.23,102.1,34,27,6,2,822.23,8.6
SP000924,STY027,Aisha Clark,CON009,RG09,Cardiff,2025,12,2300.0,2204.5,95.8,38,34,3,7,771.57,9.6
SP000925,STY027,Aisha Clark,CON009,RG09,Cardiff,2026,1,1760.0,2234.54,127.0,20,16,2,3,782.09,8.9
SP000926,STY029,Laura Lee,CON010,RG10,Glasgow,2023,1,1760.0,1431.46,81.3,30,27,2,10,501.01,8.9
SP000927,STY029,Laura Lee,CON010,RG10,Glasgow,2023,2,1760.0,1629.88,92.6,24,19,5,12,570.46,8.2
SP000928,STY029,Laura Lee,CON010,RG10,Glasgow,2023,3,2000.0,2172.33,108.6,42,37,5,8,760.31,9.4
SP000929,STY029,Laura Lee,CON010,RG10,Glasgow,2023,4,2000.0,2168.31,108.4,35,29,4,5,758.91,9.0
SP000930,STY029,Laura Lee,CON010,RG10,Glasgow,2023,5,2000.0,1470.51,73.5,16,12,4,4,514.68,8.1
SP000931,STY029,Laura Lee,CON010,RG10,Glasgow,2023,6,2160.0,2577.45,119.3,26,24,0,9,902.11,9.0
SP000932,STY029,Laura Lee,CON010,RG10,Glasgow,2023,7,2160.0,2273.42,105.3,18,15,3,10,795.7,9.3
SP000933,STY029,Laura Lee,CON010,RG10,Glasgow,2023,8,2160.0,1846.2,85.5,32,27,3,9,646.17,8.6
SP000934,STY029,Laura Lee,CON010,RG10,Glasgow,2023,9,2000.0,1929.07,96.5,13,12,0,5,675.18,9.6
SP000935,STY029,Laura Lee,CON010,RG10,Glasgow,2023,10,2000.0,2287.02,114.4,27,24,3,8,800.46,8.9
SP000936,STY029,Laura Lee,CON010,RG10,Glasgow,2023,11,2300.0,2583.47,112.3,13,12,0,5,904.21,7.5
SP000937,STY029,Laura Lee,CON010,RG10,Glasgow,2023,12,2300.0,2135.23,92.8,12,10,0,3,747.33,7.6
SP000938,STY029,Laura Lee,CON010,RG10,Glasgow,2024,1,1760.0,1281.15,72.8,16,12,2,11,448.4,9.3
SP000939,STY029,Laura Lee,CON010,RG10,Glasgow,2024,2,1760.0,1670.35,94.9,17,15,2,10,584.62,8.9
SP000940,STY029,Laura Lee,CON010,RG10,Glasgow,2024,3,2000.0,2437.64,121.9,41,34,4,12,853.18,9.1
SP000941,STY029,Laura Lee,CON010,RG10,Glasgow,2024,4,2000.0,1637.2,81.9,45,41,1,7,573.02,7.5
SP000942,STY029,Laura Lee,CON010,RG10,Glasgow,2024,5,2000.0,1557.2,77.9,22,19,1,2,545.02,8.0
SP000943,STY029,Laura Lee,CON010,RG10,Glasgow,2024,6,2160.0,2239.37,103.7,22,19,3,10,783.78,7.3
SP000944,STY029,Laura Lee,CON010,RG10,Glasgow,2024,7,2160.0,1715.87,79.4,17,15,0,9,600.56,8.3
SP000945,STY029,Laura Lee,CON010,RG10,Glasgow,2024,8,2160.0,2681.05,124.1,23,20,2,2,938.37,8.4
SP000946,STY029,Laura Lee,CON010,RG10,Glasgow,2024,9,2000.0,2516.22,125.8,35,28,6,4,880.68,8.3
SP000947,STY029,Laura Lee,CON010,RG10,Glasgow,2024,10,2000.0,2078.96,103.9,27,21,3,2,727.64,8.5
SP000948,STY029,Laura Lee,CON010,RG10,Glasgow,2024,11,2300.0,2682.46,116.6,44,35,9,2,938.86,8.0
SP000949,STY029,Laura Lee,CON010,RG10,Glasgow,2024,12,2300.0,2068.53,89.9,20,16,1,5,723.98,9.8
SP000950,STY029,Laura Lee,CON010,RG10,Glasgow,2025,1,1760.0,1402.34,79.7,13,11,1,12,490.82,9.0
SP000951,STY029,Laura Lee,CON010,RG10,Glasgow,2025,2,1760.0,1317.82,74.9,44,41,3,5,461.24,7.9
SP000952,STY029,Laura Lee,CON010,RG10,Glasgow,2025,3,2000.0,1479.07,74.0,22,18,2,4,517.67,8.4
SP000953,STY029,Laura Lee,CON010,RG10,Glasgow,2025,4,2000.0,2424.51,121.2,23,19,2,10,848.58,9.1
SP000954,STY029,Laura Lee,CON010,RG10,Glasgow,2025,5,2000.0,1991.85,99.6,38,34,3,7,697.15,9.2
SP000955,STY029,Laura Lee,CON010,RG10,Glasgow,2025,6,2160.0,1604.0,74.3,28,25,1,9,561.4,9.3
SP000956,STY029,Laura Lee,CON010,RG10,Glasgow,2025,7,2160.0,2113.91,97.9,21,18,3,12,739.87,7.8
SP000957,STY029,Laura Lee,CON010,RG10,Glasgow,2025,8,2160.0,1779.2,82.4,32,28,4,3,622.72,8.7
SP000958,STY029,Laura Lee,CON010,RG10,Glasgow,2025,9,2000.0,2420.39,121.0,16,14,0,10,847.14,8.0
SP000959,STY029,Laura Lee,CON010,RG10,Glasgow,2025,10,2000.0,2112.51,105.6,36,29,5,10,739.38,7.7
SP000960,STY029,Laura Lee,CON010,RG10,Glasgow,2025,11,2300.0,1872.03,81.4,29,25,4,2,655.21,8.6
SP000961,STY029,Laura Lee,CON010,RG10,Glasgow,2025,12,2300.0,2926.12,127.2,42,35,5,6,1024.14,9.5
SP000962,STY029,Laura Lee,CON010,RG10,Glasgow,2026,1,1760.0,2163.4,122.9,29,24,5,9,757.19,7.3
SP000963,STY030,Beth Walker,CON010,RG10,Glasgow,2023,1,3080.0,2612.67,84.8,19,17,2,10,1045.07,7.2
SP000964,STY030,Beth Walker,CON010,RG10,Glasgow,2023,2,3080.0,3203.59,104.0,42,38,4,2,1281.44,8.4
SP000965,STY030,Beth Walker,CON010,RG10,Glasgow,2023,3,3500.0,3769.45,107.7,40,37,2,4,1507.78,8.8
SP000966,STY030,Beth Walker,CON010,RG10,Glasgow,2023,4,3500.0,4184.27,119.6,33,28,3,10,1673.71,8.9
SP000967,STY030,Beth Walker,CON010,RG10,Glasgow,2023,5,3500.0,3141.2,89.7,20,16,4,4,1256.48,7.5
SP000968,STY030,Beth Walker,CON010,RG10,Glasgow,2023,6,3780.0,3524.09,93.2,26,23,1,9,1409.64,8.2
SP000969,STY030,Beth Walker,CON010,RG10,Glasgow,2023,7,3780.0,4384.36,116.0,37,30,5,5,1753.74,9.4
SP000970,STY030,Beth Walker,CON010,RG10,Glasgow,2023,8,3780.0,3539.07,93.6,22,18,2,5,1415.63,7.6
SP000971,STY030,Beth Walker,CON010,RG10,Glasgow,2023,9,3500.0,4134.11,118.1,30,26,4,4,1653.65,7.6
SP000972,STY030,Beth Walker,CON010,RG10,Glasgow,2023,10,3500.0,2574.87,73.6,39,34,5,7,1029.95,7.4
SP000973,STY030,Beth Walker,CON010,RG10,Glasgow,2023,11,4025.0,3185.75,79.1,24,19,4,10,1274.3,9.7
SP000974,STY030,Beth Walker,CON010,RG10,Glasgow,2023,12,4025.0,4362.88,108.4,21,17,4,10,1745.15,7.7
SP000975,STY030,Beth Walker,CON010,RG10,Glasgow,2024,1,3080.0,3329.81,108.1,24,19,5,5,1331.92,9.2
SP000976,STY030,Beth Walker,CON010,RG10,Glasgow,2024,2,3080.0,2513.45,81.6,13,12,0,12,1005.38,8.4
SP000977,STY030,Beth Walker,CON010,RG10,Glasgow,2024,3,3500.0,3078.21,87.9,40,34,5,4,1231.28,8.6
SP000978,STY030,Beth Walker,CON010,RG10,Glasgow,2024,4,3500.0,2924.64,83.6,31,27,2,7,1169.86,8.2
SP000979,STY030,Beth Walker,CON010,RG10,Glasgow,2024,5,3500.0,4285.28,122.4,44,38,4,12,1714.11,7.7
SP000980,STY030,Beth Walker,CON010,RG10,Glasgow,2024,6,3780.0,4305.79,113.9,28,22,4,2,1722.32,8.4
SP000981,STY030,Beth Walker,CON010,RG10,Glasgow,2024,7,3780.0,4772.05,126.2,41,33,8,8,1908.82,7.8
SP000982,STY030,Beth Walker,CON010,RG10,Glasgow,2024,8,3780.0,3614.81,95.6,22,19,0,2,1445.93,9.5
SP000983,STY030,Beth Walker,CON010,RG10,Glasgow,2024,9,3500.0,2557.98,73.1,27,22,3,4,1023.19,9.6
SP000984,STY030,Beth Walker,CON010,RG10,Glasgow,2024,10,3500.0,2629.13,75.1,41,37,2,12,1051.65,7.6
SP000985,STY030,Beth Walker,CON010,RG10,Glasgow,2024,11,4025.0,4343.99,107.9,37,30,7,9,1737.59,7.3
SP000986,STY030,Beth Walker,CON010,RG10,Glasgow,2024,12,4025.0,4582.9,113.9,44,41,2,4,1833.16,7.4
SP000987,STY030,Beth Walker,CON010,RG10,Glasgow,2025,1,3080.0,2197.33,71.3,36,30,5,11,878.93,8.1
SP000988,STY030,Beth Walker,CON010,RG10,Glasgow,2025,2,3080.0,2964.94,96.3,13,11,0,6,1185.98,9.8
SP000989,STY030,Beth Walker,CON010,RG10,Glasgow,2025,3,3500.0,2816.57,80.5,42,38,3,8,1126.63,8.8
SP000990,STY030,Beth Walker,CON010,RG10,Glasgow,2025,4,3500.0,3644.34,104.1,42,38,1,2,1457.73,9.5
SP000991,STY030,Beth Walker,CON010,RG10,Glasgow,2025,5,3500.0,2676.72,76.5,27,23,4,12,1070.69,7.3
SP000992,STY030,Beth Walker,CON010,RG10,Glasgow,2025,6,3780.0,4591.87,121.5,26,21,3,9,1836.75,8.8
SP000993,STY030,Beth Walker,CON010,RG10,Glasgow,2025,7,3780.0,2918.2,77.2,35,31,1,6,1167.28,8.9
SP000994,STY030,Beth Walker,CON010,RG10,Glasgow,2025,8,3780.0,4579.43,121.1,24,22,0,9,1831.77,9.4
SP000995,STY030,Beth Walker,CON010,RG10,Glasgow,2025,9,3500.0,3838.1,109.7,19,17,2,4,1535.24,7.9
SP000996,STY030,Beth Walker,CON010,RG10,Glasgow,2025,10,3500.0,4065.46,116.2,24,20,3,5,1626.18,7.8
SP000997,STY030,Beth Walker,CON010,RG10,Glasgow,2025,11,4025.0,3063.67,76.1,41,37,4,3,1225.47,8.3
SP000998,STY030,Beth Walker,CON010,RG10,Glasgow,2025,12,4025.0,4325.95,107.5,22,17,4,8,1730.38,8.8
SP000999,STY030,Beth Walker,CON010,RG10,Glasgow,2026,1,3080.0,3210.18,104.2,41,37,3,11,1284.07,9.3
SP001000,STY031,Michael Hall,CON011,RG01,London North,2023,1,1320.0,983.99,74.5,19,17,2,8,246.0,7.8
SP001001,STY031,Michael Hall,CON011,RG01,London North,2023,2,1320.0,1477.07,111.9,40,36,3,8,369.27,8.2
SP001002,STY031,Michael Hall,CON011,RG01,London North,2023,3,1500.0,1845.35,123.0,31,29,2,10,461.34,8.0
SP001003,STY031,Michael Hall,CON011,RG01,London North,2023,4,1500.0,1657.58,110.5,33,31,0,5,414.39,7.3
SP001004,STY031,Michael Hall,CON011,RG01,London North,2023,5,1500.0,1634.65,109.0,33,27,6,2,408.66,9.0
SP001005,STY031,Michael Hall,CON011,RG01,London North,2023,6,1620.0,1570.99,97.0,20,18,2,11,392.75,7.6
SP001006,STY031,Michael Hall,CON011,RG01,London North,2023,7,1620.0,1988.63,122.8,42,34,8,7,497.16,8.6
SP001007,STY031,Michael Hall,CON011,RG01,London North,2023,8,1620.0,1752.24,108.2,17,15,0,12,438.06,8.0
SP001008,STY031,Michael Hall,CON011,RG01,London North,2023,9,1500.0,1918.72,127.9,24,21,3,12,479.68,8.6
SP001009,STY031,Michael Hall,CON011,RG01,London North,2023,10,1500.0,1127.59,75.2,14,12,0,12,281.9,8.2
SP001010,STY031,Michael Hall,CON011,RG01,London North,2023,11,1725.0,1938.77,112.4,29,25,3,2,484.69,7.4
SP001011,STY031,Michael Hall,CON011,RG01,London North,2023,12,1725.0,1961.01,113.7,34,31,0,7,490.25,9.0
SP001012,STY031,Michael Hall,CON011,RG01,London North,2024,1,1320.0,1346.19,102.0,38,31,6,8,336.55,7.9
SP001013,STY031,Michael Hall,CON011,RG01,London North,2024,2,1320.0,1311.81,99.4,26,23,3,2,327.95,7.9
SP001014,STY031,Michael Hall,CON011,RG01,London North,2024,3,1500.0,1811.46,120.8,26,21,2,11,452.87,7.5
SP001015,STY031,Michael Hall,CON011,RG01,London North,2024,4,1500.0,1466.38,97.8,13,10,1,10,366.6,9.2
SP001016,STY031,Michael Hall,CON011,RG01,London North,2024,5,1500.0,1566.62,104.4,23,19,1,3,391.66,9.2
SP001017,STY031,Michael Hall,CON011,RG01,London North,2024,6,1620.0,1852.38,114.3,43,39,2,12,463.09,7.3
SP001018,STY031,Michael Hall,CON011,RG01,London North,2024,7,1620.0,1914.8,118.2,26,21,2,2,478.7,8.3
SP001019,STY031,Michael Hall,CON011,RG01,London North,2024,8,1620.0,1767.73,109.1,31,27,2,7,441.93,7.3
SP001020,STY031,Michael Hall,CON011,RG01,London North,2024,9,1500.0,1879.87,125.3,28,23,2,4,469.97,8.3
SP001021,STY031,Michael Hall,CON011,RG01,London North,2024,10,1500.0,1900.55,126.7,19,16,2,7,475.14,9.2
SP001022,STY031,Michael Hall,CON011,RG01,London North,2024,11,1725.0,2007.55,116.4,21,18,1,9,501.89,9.3
SP001023,STY031,Michael Hall,CON011,RG01,London North,2024,12,1725.0,1635.88,94.8,18,16,0,11,408.97,8.5
SP001024,STY031,Michael Hall,CON011,RG01,London North,2025,1,1320.0,1138.09,86.2,13,11,0,12,284.52,7.8
SP001025,STY031,Michael Hall,CON011,RG01,London North,2025,2,1320.0,1316.26,99.7,17,15,0,11,329.06,8.9
SP001026,STY031,Michael Hall,CON011,RG01,London North,2025,3,1500.0,1707.73,113.8,18,16,0,10,426.93,7.4
SP001027,STY031,Michael Hall,CON011,RG01,London North,2025,4,1500.0,1094.8,73.0,16,14,0,9,273.7,7.2
SP001028,STY031,Michael Hall,CON011,RG01,London North,2025,5,1500.0,1399.55,93.3,16,14,2,8,349.89,9.1
SP001029,STY031,Michael Hall,CON011,RG01,London North,2025,6,1620.0,1772.95,109.4,37,32,5,5,443.24,8.1
SP001030,STY031,Michael Hall,CON011,RG01,London North,2025,7,1620.0,1359.42,83.9,40,36,3,5,339.86,7.2
SP001031,STY031,Michael Hall,CON011,RG01,London North,2025,8,1620.0,1791.64,110.6,45,38,5,8,447.91,9.5
SP001032,STY031,Michael Hall,CON011,RG01,London North,2025,9,1500.0,1307.11,87.1,44,39,3,8,326.78,7.5
SP001033,STY031,Michael Hall,CON011,RG01,London North,2025,10,1500.0,1604.48,107.0,15,13,0,3,401.12,7.4
SP001034,STY031,Michael Hall,CON011,RG01,London North,2025,11,1725.0,1271.24,73.7,24,22,1,4,317.81,8.8
SP001035,STY031,Michael Hall,CON011,RG01,London North,2025,12,1725.0,1655.92,96.0,24,21,3,11,413.98,9.8
SP001036,STY031,Michael Hall,CON011,RG01,London North,2026,1,1320.0,1675.67,126.9,42,35,7,7,418.92,9.8
SP001037,STY032,John Allen,CON011,RG01,London North,2023,1,3080.0,3744.33,121.6,16,13,2,9,1497.73,8.5
SP001038,STY032,John Allen,CON011,RG01,London North,2023,2,3080.0,2420.52,78.6,39,35,2,11,968.21,8.6
SP001039,STY032,John Allen,CON011,RG01,London North,2023,3,3500.0,3991.51,114.0,44,40,2,5,1596.6,8.5
SP001040,STY032,John Allen,CON011,RG01,London North,2023,4,3500.0,3260.06,93.1,35,31,4,7,1304.02,8.2
SP001041,STY032,John Allen,CON011,RG01,London North,2023,5,3500.0,3867.34,110.5,37,33,1,4,1546.93,9.4
SP001042,STY032,John Allen,CON011,RG01,London North,2023,6,3780.0,4021.74,106.4,42,35,5,4,1608.7,7.8
SP001043,STY032,John Allen,CON011,RG01,London North,2023,7,3780.0,3974.13,105.1,45,42,3,8,1589.65,7.7
SP001044,STY032,John Allen,CON011,RG01,London North,2023,8,3780.0,3417.9,90.4,31,27,4,12,1367.16,7.8
SP001045,STY032,John Allen,CON011,RG01,London North,2023,9,3500.0,4307.43,123.1,44,39,4,7,1722.97,7.5
SP001046,STY032,John Allen,CON011,RG01,London North,2023,10,3500.0,2663.04,76.1,30,24,6,5,1065.22,8.4
SP001047,STY032,John Allen,CON011,RG01,London North,2023,11,4025.0,3984.67,99.0,43,38,2,3,1593.87,8.5
SP001048,STY032,John Allen,CON011,RG01,London North,2023,12,4025.0,3954.48,98.2,35,30,4,12,1581.79,8.6
SP001049,STY032,John Allen,CON011,RG01,London North,2024,1,3080.0,3308.16,107.4,18,16,0,11,1323.26,9.6
SP001050,STY032,John Allen,CON011,RG01,London North,2024,2,3080.0,2286.73,74.2,42,34,5,8,914.69,7.8
SP001051,STY032,John Allen,CON011,RG01,London North,2024,3,3500.0,3928.16,112.2,33,30,1,2,1571.26,8.3
SP001052,STY032,John Allen,CON011,RG01,London North,2024,4,3500.0,3979.62,113.7,38,30,7,8,1591.85,8.0
SP001053,STY032,John Allen,CON011,RG01,London North,2024,5,3500.0,4330.43,123.7,27,23,2,11,1732.17,8.9
SP001054,STY032,John Allen,CON011,RG01,London North,2024,6,3780.0,2651.05,70.1,29,25,4,12,1060.42,7.5
SP001055,STY032,John Allen,CON011,RG01,London North,2024,7,3780.0,4698.86,124.3,36,29,4,9,1879.54,9.0
SP001056,STY032,John Allen,CON011,RG01,London North,2024,8,3780.0,4332.33,114.6,19,15,1,12,1732.93,8.1
SP001057,STY032,John Allen,CON011,RG01,London North,2024,9,3500.0,4192.64,119.8,42,39,3,4,1677.06,7.3
SP001058,STY032,John Allen,CON011,RG01,London North,2024,10,3500.0,3859.71,110.3,14,11,3,4,1543.88,9.5
SP001059,STY032,John Allen,CON011,RG01,London North,2024,11,4025.0,2935.59,72.9,19,17,0,10,1174.24,9.8
SP001060,STY032,John Allen,CON011,RG01,London North,2024,12,4025.0,4558.62,113.3,26,21,4,4,1823.45,8.7
SP001061,STY032,John Allen,CON011,RG01,London North,2025,1,3080.0,2773.2,90.0,16,15,1,8,1109.28,7.2
SP001062,STY032,John Allen,CON011,RG01,London North,2025,2,3080.0,3661.03,118.9,27,21,5,6,1464.41,8.8
SP001063,STY032,John Allen,CON011,RG01,London North,2025,3,3500.0,3287.2,93.9,33,30,1,3,1314.88,8.5
SP001064,STY032,John Allen,CON011,RG01,London North,2025,4,3500.0,2750.24,78.6,18,16,2,8,1100.1,7.8
SP001065,STY032,John Allen,CON011,RG01,London North,2025,5,3500.0,2632.89,75.2,27,24,1,12,1053.16,9.6
SP001066,STY032,John Allen,CON011,RG01,London North,2025,6,3780.0,3160.48,83.6,24,22,2,7,1264.19,7.4
SP001067,STY032,John Allen,CON011,RG01,London North,2025,7,3780.0,4598.37,121.6,37,32,3,3,1839.35,9.5
SP001068,STY032,John Allen,CON011,RG01,London North,2025,8,3780.0,3363.6,89.0,13,11,1,5,1345.44,9.0
SP001069,STY032,John Allen,CON011,RG01,London North,2025,9,3500.0,2924.93,83.6,40,37,1,3,1169.97,8.3
SP001070,STY032,John Allen,CON011,RG01,London North,2025,10,3500.0,4167.86,119.1,17,13,1,6,1667.14,8.6
SP001071,STY032,John Allen,CON011,RG01,London North,2025,11,4025.0,4823.33,119.8,13,10,3,5,1929.33,7.6
SP001072,STY032,John Allen,CON011,RG01,London North,2025,12,4025.0,5224.31,129.8,23,21,0,10,2089.72,7.9
SP001073,STY032,John Allen,CON011,RG01,London North,2026,1,3080.0,2642.26,85.8,40,32,8,3,1056.91,8.3
SP001074,STY033,Peter Young,CON012,RG02,London South,2023,1,2200.0,2062.63,93.8,19,17,2,12,618.79,8.9
SP001075,STY033,Peter Young,CON012,RG02,London South,2023,2,2200.0,1892.52,86.0,28,23,2,9,567.76,8.0
SP001076,STY033,Peter Young,CON012,RG02,London South,2023,3,2500.0,2246.89,89.9,27,24,0,10,674.07,7.9
SP001077,STY033,Peter Young,CON012,RG02,London South,2023,4,2500.0,2678.92,107.2,36,32,3,9,803.68,8.4
SP001078,STY033,Peter Young,CON012,RG02,London South,2023,5,2500.0,3206.77,128.3,15,14,0,8,962.03,8.2
SP001079,STY033,Peter Young,CON012,RG02,London South,2023,6,2700.0,2470.57,91.5,33,30,3,5,741.17,9.2
SP001080,STY033,Peter Young,CON012,RG02,London South,2023,7,2700.0,3492.3,129.3,21,17,1,3,1047.69,8.5
SP001081,STY033,Peter Young,CON012,RG02,London South,2023,8,2700.0,2413.22,89.4,42,35,6,4,723.96,9.5
