FinID,ConsultantID,ConsultantName,RegionID,Year,MonthNum,ConsultationRevenue_GBP,RetailRevenue_GBP,TotalRevenue_GBP,ConsultationBudget_GBP,RetailBudget_GBP,TotalBudget_GBP,RevenueVsBudget_GBP,RevenueVsBudget_Pct,FranchiseFee_GBP,StylistCommission_GBP,MarketingCost_GBP,OperationalCost_GBP,ProductCOGS_GBP,TotalCost_GBP,GrossProfit_GBP,NetProfit_GBP,ProfitMargin_Pct
FIN000659,CON018,Oliver Anderson,RG08,2025,6,5029.63,1027.67,6057.3,4320.0,1080.0,5400.0,657.3,112.2,484.58,1508.89,302.87,506.42,462.45,3265.21,5594.85,2792.09,46.1
FIN000660,CON018,Oliver Anderson,RG08,2025,7,5174.02,766.14,5940.16,4320.0,1080.0,5400.0,540.16,110.0,475.21,1552.21,297.01,282.43,344.76,2951.62,5595.4,2988.54,50.3
FIN000661,CON018,Oliver Anderson,RG08,2025,8,3652.14,777.76,4429.9,4320.0,1080.0,5400.0,-970.1,82.0,354.39,1095.64,221.5,439.11,349.99,2460.63,4079.91,1969.27,44.5
FIN000662,CON018,Oliver Anderson,RG08,2025,9,4465.92,729.21,5195.13,4000.0,1000.0,5000.0,195.13,103.9,415.61,1339.78,259.76,496.22,328.14,2839.51,4866.99,2355.62,45.3
FIN000663,CON018,Oliver Anderson,RG08,2025,10,3924.08,840.6,4764.68,4000.0,1000.0,5000.0,-235.32,95.3,381.17,1177.22,238.23,286.91,378.27,2461.8,4386.41,2302.88,48.3
FIN000664,CON018,Oliver Anderson,RG08,2025,11,5467.92,843.95,6311.87,4600.0,1150.0,5750.0,561.87,109.8,504.95,1640.38,315.59,401.56,379.78,3242.26,5932.09,3069.61,48.6
FIN000665,CON018,Oliver Anderson,RG08,2025,12,4278.78,1367.89,5646.67,4600.0,1150.0,5750.0,-103.33,98.2,451.73,1283.63,282.33,492.61,615.55,3125.85,5031.12,2520.82,44.6
FIN000666,CON018,Oliver Anderson,RG08,2026,1,3321.14,931.7,4252.84,3520.0,880.0,4400.0,-147.16,96.7,340.23,996.34,212.64,469.01,419.27,2437.49,3833.57,1815.35,42.7
FIN000667,CON019,Peter Thomas,RG09,2023,1,2908.44,620.27,3528.71,3080.0,704.0,3784.0,-255.29,93.3,282.3,872.53,176.44,257.3,279.12,1867.69,3249.59,1661.02,47.1
FIN000668,CON019,Peter Thomas,RG09,2023,2,3379.05,586.17,3965.22,3080.0,704.0,3784.0,181.22,104.8,317.22,1013.72,198.26,320.2,263.78,2113.18,3701.44,1852.04,46.7
FIN000669,CON019,Peter Thomas,RG09,2023,3,2896.01,1015.29,3911.3,3500.0,800.0,4300.0,-388.7,91.0,312.9,868.8,195.57,551.89,456.88,2386.04,3454.42,1525.26,39.0
FIN000670,CON019,Peter Thomas,RG09,2023,4,4235.73,860.48,5096.21,3500.0,800.0,4300.0,796.21,118.5,407.7,1270.72,254.81,370.88,387.22,2691.33,4708.99,2404.88,47.2
FIN000671,CON019,Peter Thomas,RG09,2023,5,3580.6,1026.7,4607.3,3500.0,800.0,4300.0,307.3,107.1,368.58,1074.18,230.37,576.63,462.02,2711.78,4145.28,1895.52,41.1
FIN000672,CON019,Peter Thomas,RG09,2023,6,4165.95,1012.16,5178.11,3780.0,864.0,4644.0,534.11,111.5,414.25,1249.78,258.91,327.49,455.47,2705.9,4722.64,2472.21,47.7
FIN000673,CON019,Peter Thomas,RG09,2023,7,3732.17,682.15,4414.32,3780.0,864.0,4644.0,-229.68,95.1,353.15,1119.65,220.72,350.58,306.97,2351.07,4107.35,2063.25,46.7
FIN000674,CON019,Peter Thomas,RG09,2023,8,4307.26,850.27,5157.53,3780.0,864.0,4644.0,513.53,111.1,412.6,1292.18,257.88,539.74,382.62,2885.02,4774.91,2272.51,44.1
FIN000675,CON019,Peter Thomas,RG09,2023,9,3273.66,899.64,4173.3,3500.0,800.0,4300.0,-126.7,97.1,333.86,982.1,208.67,522.31,404.84,2451.78,3768.46,1721.52,41.3
FIN000676,CON019,Peter Thomas,RG09,2023,10,4240.72,829.95,5070.67,3500.0,800.0,4300.0,770.67,117.9,405.65,1272.22,253.53,587.11,373.48,2891.99,4697.19,2178.68,43.0
FIN000677,CON019,Peter Thomas,RG09,2023,11,4229.39,718.02,4947.41,4025.0,920.0,4945.0,2.41,100.0,395.79,1268.82,247.37,297.14,323.11,2532.23,4624.3,2415.18,48.8
FIN000678,CON019,Peter Thomas,RG09,2023,12,3588.29,1000.98,4589.27,4025.0,920.0,4945.0,-355.73,92.8,367.14,1076.49,229.46,568.89,450.44,2692.42,4138.83,1896.85,41.3
FIN000679,CON019,Peter Thomas,RG09,2024,1,3638.13,531.86,4169.99,3080.0,704.0,3784.0,385.99,110.2,333.6,1091.44,208.5,489.83,239.34,2362.71,3930.65,1807.28,43.3
FIN000680,CON019,Peter Thomas,RG09,2024,2,2728.01,606.2,3334.21,3080.0,704.0,3784.0,-449.79,88.1,266.74,818.4,166.71,469.47,272.79,1994.11,3061.42,1340.1,40.2
FIN000681,CON019,Peter Thomas,RG09,2024,3,3749.6,979.34,4728.94,3500.0,800.0,4300.0,428.94,110.0,378.32,1124.88,236.45,275.27,440.7,2455.62,4288.24,2273.32,48.1
FIN000682,CON019,Peter Thomas,RG09,2024,4,3999.67,907.67,4907.34,3500.0,800.0,4300.0,607.34,114.1,392.59,1199.9,245.37,423.54,408.45,2669.85,4498.89,2237.49,45.6
FIN000683,CON019,Peter Thomas,RG09,2024,5,3555.05,977.35,4532.4,3500.0,800.0,4300.0,232.4,105.4,362.59,1066.52,226.62,333.19,439.81,2428.73,4092.59,2103.67,46.4
FIN000684,CON019,Peter Thomas,RG09,2024,6,4651.89,612.75,5264.64,3780.0,864.0,4644.0,620.64,113.4,421.17,1395.57,263.23,574.86,275.74,2930.57,4988.9,2334.07,44.3
FIN000685,CON019,Peter Thomas,RG09,2024,7,4660.49,665.62,5326.11,3780.0,864.0,4644.0,682.11,114.7,426.09,1398.15,266.31,599.83,299.53,2989.91,5026.58,2336.2,43.9
FIN000686,CON019,Peter Thomas,RG09,2024,8,3838.64,730.56,4569.2,3780.0,864.0,4644.0,-74.8,98.4,365.54,1151.59,228.46,441.76,328.75,2516.1,4240.45,2053.1,44.9
FIN000687,CON019,Peter Thomas,RG09,2024,9,3122.11,999.26,4121.37,3500.0,800.0,4300.0,-178.63,95.8,329.71,936.63,206.07,420.83,449.67,2342.91,3671.7,1778.46,43.2
FIN000688,CON019,Peter Thomas,RG09,2024,10,4021.43,742.72,4764.15,3500.0,800.0,4300.0,464.15,110.8,381.13,1206.43,238.21,413.46,334.22,2573.45,4429.93,2190.7,46.0
FIN000689,CON019,Peter Thomas,RG09,2024,11,3870.71,788.38,4659.09,4025.0,920.0,4945.0,-285.91,94.2,372.73,1161.21,232.95,405.13,354.77,2526.79,4304.32,2132.3,45.8
FIN000690,CON019,Peter Thomas,RG09,2024,12,4120.69,698.43,4819.12,4025.0,920.0,4945.0,-125.88,97.5,385.53,1236.21,240.96,592.53,314.29,2769.52,4504.83,2049.6,42.5
FIN000691,CON019,Peter Thomas,RG09,2025,1,3114.71,847.5,3962.21,3080.0,704.0,3784.0,178.21,104.7,316.98,934.41,198.11,565.73,381.38,2396.61,3580.83,1565.6,39.5
FIN000692,CON019,Peter Thomas,RG09,2025,2,2977.8,667.64,3645.44,3080.0,704.0,3784.0,-138.56,96.3,291.64,893.34,182.27,425.01,300.44,2092.7,3345.0,1552.74,42.6
FIN000693,CON019,Peter Thomas,RG09,2025,3,3148.51,630.04,3778.55,3500.0,800.0,4300.0,-521.45,87.9,302.28,944.55,188.93,304.31,283.52,2023.59,3495.03,1754.96,46.4
FIN000694,CON019,Peter Thomas,RG09,2025,4,4272.24,837.99,5110.23,3500.0,800.0,4300.0,810.23,118.8,408.82,1281.67,255.51,367.03,377.1,2690.13,4733.13,2420.1,47.4
FIN000695,CON019,Peter Thomas,RG09,2025,5,3040.05,718.34,3758.39,3500.0,800.0,4300.0,-541.61,87.4,300.67,912.01,187.92,351.94,323.25,2075.79,3435.14,1682.6,44.8
FIN000696,CON019,Peter Thomas,RG09,2025,6,4441.55,863.64,5305.19,3780.0,864.0,4644.0,661.19,114.2,424.42,1332.46,265.26,461.84,388.64,2872.62,4916.55,2432.57,45.9
FIN000697,CON019,Peter Thomas,RG09,2025,7,4188.92,738.2,4927.12,3780.0,864.0,4644.0,283.12,106.1,394.17,1256.68,246.36,528.64,332.19,2758.04,4594.93,2169.08,44.0
FIN000698,CON019,Peter Thomas,RG09,2025,8,4668.03,937.45,5605.48,3780.0,864.0,4644.0,961.48,120.7,448.44,1400.41,280.27,396.24,421.85,2947.21,5183.63,2658.27,47.4
FIN000699,CON019,Peter Thomas,RG09,2025,9,3064.97,941.59,4006.56,3500.0,800.0,4300.0,-293.44,93.2,320.52,919.49,200.33,267.71,423.72,2131.77,3582.84,1874.79,46.8
FIN000700,CON019,Peter Thomas,RG09,2025,10,3934.49,794.39,4728.88,3500.0,800.0,4300.0,428.88,110.0,378.31,1180.35,236.44,566.76,357.48,2719.34,4371.4,2009.54,42.5
FIN000701,CON019,Peter Thomas,RG09,2025,11,4201.95,998.28,5200.23,4025.0,920.0,4945.0,255.23,105.2,416.02,1260.58,260.01,223.49,449.23,2609.33,4751.0,2590.9,49.8
FIN000702,CON019,Peter Thomas,RG09,2025,12,3281.26,1111.38,4392.64,4025.0,920.0,4945.0,-552.36,88.8,351.41,984.38,219.63,578.08,500.12,2633.62,3892.52,1759.02,40.0
FIN000703,CON019,Peter Thomas,RG09,2026,1,3390.15,815.66,4205.81,3080.0,704.0,3784.0,421.81,111.1,336.46,1017.04,210.29,364.96,367.05,2295.8,3838.76,1910.01,45.4
FIN000704,CON020,Andrew Jackson,RG10,2023,1,4150.59,590.56,4741.15,3520.0,704.0,4224.0,517.15,112.2,379.29,1245.18,237.06,482.87,265.75,2610.15,4475.4,2131.0,44.9
FIN000705,CON020,Andrew Jackson,RG10,2023,2,2830.48,706.42,3536.9,3520.0,704.0,4224.0,-687.1,83.7,282.95,849.14,176.85,349.28,317.89,1976.11,3219.01,1560.79,44.1
FIN000706,CON020,Andrew Jackson,RG10,2023,3,4312.1,880.04,5192.14,4000.0,800.0,4800.0,392.14,108.2,415.37,1293.63,259.61,446.61,396.02,2811.24,4796.12,2380.9,45.9
FIN000707,CON020,Andrew Jackson,RG10,2023,4,4069.77,794.17,4863.94,4000.0,800.0,4800.0,63.94,101.3,389.12,1220.93,243.2,202.64,357.38,2413.27,4506.56,2450.67,50.4
FIN000708,CON020,Andrew Jackson,RG10,2023,5,4192.96,565.69,4758.65,4000.0,800.0,4800.0,-41.35,99.1,380.69,1257.89,237.93,411.77,254.56,2542.84,4504.09,2215.81,46.6
FIN000709,CON020,Andrew Jackson,RG10,2023,6,3990.1,1111.53,5101.63,4320.0,864.0,5184.0,-82.37,98.4,408.13,1197.03,255.08,206.86,500.19,2567.29,4601.44,2534.34,49.7
FIN000710,CON020,Andrew Jackson,RG10,2023,7,5036.78,954.22,5991.0,4320.0,864.0,5184.0,807.0,115.6,479.28,1511.03,299.55,522.47,429.4,3241.73,5561.6,2749.27,45.9
FIN000711,CON020,Andrew Jackson,RG10,2023,8,5224.6,660.28,5884.88,4320.0,864.0,5184.0,700.88,113.5,470.79,1567.38,294.24,238.53,297.13,2868.07,5587.75,3016.81,51.3
FIN000712,CON020,Andrew Jackson,RG10,2023,9,3468.02,652.13,4120.15,4000.0,800.0,4800.0,-679.85,85.8,329.61,1040.41,206.01,410.58,293.46,2280.07,3826.69,1840.08,44.7
FIN000713,CON020,Andrew Jackson,RG10,2023,10,4667.39,688.32,5355.71,4000.0,800.0,4800.0,555.71,111.6,428.46,1400.22,267.79,358.76,309.74,2764.97,5045.97,2590.74,48.4
FIN000714,CON020,Andrew Jackson,RG10,2023,11,4452.22,868.13,5320.35,4600.0,920.0,5520.0,-199.65,96.4,425.63,1335.67,266.02,426.0,390.66,2843.98,4929.69,2476.37,46.5
FIN000715,CON020,Andrew Jackson,RG10,2023,12,5729.78,768.67,6498.45,4600.0,920.0,5520.0,978.45,117.7,519.88,1718.93,324.92,473.62,345.9,3383.25,6152.55,3115.2,47.9
FIN000716,CON020,Andrew Jackson,RG10,2024,1,4159.02,768.94,4927.96,3520.0,704.0,4224.0,703.96,116.7,394.24,1247.71,246.4,543.29,346.02,2777.66,4581.94,2150.3,43.6
FIN000717,CON020,Andrew Jackson,RG10,2024,2,4019.18,532.29,4551.47,3520.0,704.0,4224.0,327.47,107.8,364.12,1205.75,227.57,351.71,239.53,2388.68,4311.94,2162.79,47.5
FIN000718,CON020,Andrew Jackson,RG10,2024,3,4194.86,586.94,4781.8,4000.0,800.0,4800.0,-18.2,99.6,382.54,1258.46,239.09,203.78,264.12,2347.99,4517.68,2433.81,50.9
FIN000719,CON020,Andrew Jackson,RG10,2024,4,3508.49,799.93,4308.42,4000.0,800.0,4800.0,-491.58,89.8,344.67,1052.55,215.42,373.56,359.97,2346.17,3948.45,1962.25,45.5
FIN000720,CON020,Andrew Jackson,RG10,2024,5,4611.88,831.61,5443.49,4000.0,800.0,4800.0,643.49,113.4,435.48,1383.56,272.17,543.18,374.22,3008.61,5069.27,2434.88,44.7
FIN000721,CON020,Andrew Jackson,RG10,2024,6,3641.38,878.6,4519.98,4320.0,864.0,5184.0,-664.02,87.2,361.6,1092.41,226.0,217.02,395.37,2292.4,4124.61,2227.58,49.3
FIN000722,CON020,Andrew Jackson,RG10,2024,7,3866.99,1054.83,4921.82,4320.0,864.0,5184.0,-262.18,94.9,393.75,1160.1,246.09,555.02,474.67,2829.63,4447.15,2092.19,42.5
FIN000723,CON020,Andrew Jackson,RG10,2024,8,4380.37,628.94,5009.31,4320.0,864.0,5184.0,-174.69,96.6,400.74,1314.11,250.47,229.74,283.02,2478.08,4726.29,2531.23,50.5
FIN000724,CON020,Andrew Jackson,RG10,2024,9,4866.05,991.67,5857.72,4000.0,800.0,4800.0,1057.72,122.0,468.62,1459.82,292.89,425.4,446.25,3092.98,5411.47,2764.74,47.2
FIN000725,CON020,Andrew Jackson,RG10,2024,10,3259.22,1005.81,4265.03,4000.0,800.0,4800.0,-534.97,88.9,341.2,977.77,213.25,325.79,452.61,2310.62,3812.42,1954.41,45.8
FIN000726,CON020,Andrew Jackson,RG10,2024,11,5670.24,968.04,6638.28,4600.0,920.0,5520.0,1118.28,120.3,531.06,1701.07,331.91,500.9,435.62,3500.56,6202.66,3137.72,47.3
FIN000727,CON020,Andrew Jackson,RG10,2024,12,5155.31,863.86,6019.17,4600.0,920.0,5520.0,499.17,109.0,481.53,1546.59,300.96,230.77,388.74,2948.59,5630.43,3070.58,51.0
FIN000728,CON020,Andrew Jackson,RG10,2025,1,3073.32,594.38,3667.7,3520.0,704.0,4224.0,-556.3,86.8,293.42,922.0,183.38,533.86,267.47,2200.13,3400.23,1467.57,40.0
FIN000729,CON020,Andrew Jackson,RG10,2025,2,3432.42,871.49,4303.91,3520.0,704.0,4224.0,79.91,101.9,344.31,1029.73,215.2,332.69,392.17,2314.1,3911.74,1989.81,46.2
FIN000730,CON020,Andrew Jackson,RG10,2025,3,4560.1,627.18,5187.28,4000.0,800.0,4800.0,387.28,108.1,414.98,1368.03,259.36,595.39,282.23,2919.99,4905.05,2267.29,43.7
FIN000731,CON020,Andrew Jackson,RG10,2025,4,4503.49,800.38,5303.87,4000.0,800.0,4800.0,503.87,110.5,424.31,1351.05,265.19,589.73,360.17,2990.45,4943.7,2313.42,43.6
FIN000732,CON020,Andrew Jackson,RG10,2025,5,3296.65,769.8,4066.45,4000.0,800.0,4800.0,-733.55,84.7,325.32,989.0,203.32,535.47,346.41,2399.52,3720.04,1666.93,41.0
FIN000733,CON020,Andrew Jackson,RG10,2025,6,4118.11,1003.45,5121.56,4320.0,864.0,5184.0,-62.44,98.8,409.72,1235.43,256.08,581.94,451.55,2934.72,4670.01,2186.84,42.7
FIN000734,CON020,Andrew Jackson,RG10,2025,7,4227.19,1005.81,5233.0,4320.0,864.0,5184.0,49.0,100.9,418.64,1268.16,261.65,211.85,452.61,2612.91,4780.39,2620.09,50.1
FIN000735,CON020,Andrew Jackson,RG10,2025,8,3987.35,1119.36,5106.71,4320.0,864.0,5184.0,-77.29,98.5,408.54,1196.2,255.34,396.24,503.71,2760.03,4603.0,2346.68,46.0
FIN000736,CON020,Andrew Jackson,RG10,2025,9,3840.46,1011.75,4852.21,4000.0,800.0,4800.0,52.21,101.1,388.18,1152.14,242.61,372.74,455.29,2610.96,4396.92,2241.25,46.2
FIN000737,CON020,Andrew Jackson,RG10,2025,10,4423.45,877.12,5300.57,4000.0,800.0,4800.0,500.57,110.4,424.05,1327.03,265.03,234.28,394.7,2645.09,4905.87,2655.48,50.1
FIN000738,CON020,Andrew Jackson,RG10,2025,11,4960.53,1084.53,6045.06,4600.0,920.0,5520.0,525.06,109.5,483.6,1488.16,302.25,485.24,488.04,3247.29,5557.02,2797.77,46.3
FIN000739,CON020,Andrew Jackson,RG10,2025,12,3849.82,729.13,4578.95,4600.0,920.0,5520.0,-941.05,83.0,366.32,1154.95,228.95,484.67,328.11,2563.0,4250.84,2015.95,44.0
FIN000740,CON020,Andrew Jackson,RG10,2026,1,3820.1,805.23,4625.33,3520.0,704.0,4224.0,401.33,109.5,370.03,1146.03,231.27,326.67,362.35,2436.35,4262.98,2188.98,47.3
FIN000741,CON021,Jessica White,RG01,2023,1,2984.78,618.74,3603.52,3520.0,880.0,4400.0,-796.48,81.9,288.28,895.43,180.18,323.31,278.43,1965.63,3325.09,1637.89,45.5
FIN000742,CON021,Jessica White,RG01,2023,2,3386.11,758.44,4144.55,3520.0,880.0,4400.0,-255.45,94.2,331.56,1015.83,207.23,253.0,341.3,2148.92,3803.25,1995.63,48.2
FIN000743,CON021,Jessica White,RG01,2023,3,3537.31,969.31,4506.62,4000.0,1000.0,5000.0,-493.38,90.1,360.53,1061.19,225.33,421.9,436.19,2505.14,4070.43,2001.48,44.4
FIN000744,CON021,Jessica White,RG01,2023,4,3934.48,715.76,4650.24,4000.0,1000.0,5000.0,-349.76,93.0,372.02,1180.34,232.51,341.57,322.09,2448.53,4328.15,2201.71,47.3
FIN000745,CON021,Jessica White,RG01,2023,5,3367.52,1058.83,4426.35,4000.0,1000.0,5000.0,-573.65,88.5,354.11,1010.26,221.32,329.77,476.47,2391.93,3949.88,2034.42,46.0
FIN000746,CON021,Jessica White,RG01,2023,6,4204.9,945.12,5150.02,4320.0,1080.0,5400.0,-249.98,95.4,412.0,1261.47,257.5,355.12,425.3,2711.39,4724.72,2438.63,47.4
FIN000747,CON021,Jessica White,RG01,2023,7,3620.66,1339.94,4960.6,4320.0,1080.0,5400.0,-439.4,91.9,396.85,1086.2,248.03,562.08,602.97,2896.13,4357.63,2064.47,41.6
FIN000748,CON021,Jessica White,RG01,2023,8,5357.57,1126.63,6484.2,4320.0,1080.0,5400.0,1084.2,120.1,518.74,1607.27,324.21,267.83,506.98,3225.03,5977.22,3259.17,50.3
FIN000749,CON021,Jessica White,RG01,2023,9,3885.32,783.3,4668.62,4000.0,1000.0,5000.0,-331.38,93.4,373.49,1165.6,233.43,320.45,352.49,2445.46,4316.13,2223.16,47.6
FIN000750,CON021,Jessica White,RG01,2023,10,4087.62,737.96,4825.58,4000.0,1000.0,5000.0,-174.42,96.5,386.05,1226.29,241.28,373.87,332.08,2559.57,4493.5,2266.01,47.0
FIN000751,CON021,Jessica White,RG01,2023,11,4551.68,1139.12,5690.8,4600.0,1150.0,5750.0,-59.2,99.0,455.26,1365.5,284.54,230.77,512.6,2848.67,5178.2,2842.13,49.9
FIN000752,CON021,Jessica White,RG01,2023,12,4201.02,975.15,5176.17,4600.0,1150.0,5750.0,-573.83,90.0,414.09,1260.31,258.81,450.01,438.82,2822.04,4737.35,2354.13,45.5
FIN000753,CON021,Jessica White,RG01,2024,1,3756.59,719.25,4475.84,3520.0,880.0,4400.0,75.84,101.7,358.07,1126.98,223.79,242.79,323.66,2275.29,4152.18,2200.55,49.2
FIN000754,CON021,Jessica White,RG01,2024,2,3298.58,1116.98,4415.56,3520.0,880.0,4400.0,15.56,100.4,353.24,989.57,220.78,332.89,502.64,2399.12,3912.92,2016.44,45.7
FIN000755,CON021,Jessica White,RG01,2024,3,4316.35,1182.45,5498.8,4000.0,1000.0,5000.0,498.8,110.0,439.9,1294.9,274.94,331.82,532.1,2873.66,4966.7,2625.14,47.7
FIN000756,CON021,Jessica White,RG01,2024,4,3802.53,1189.29,4991.82,4000.0,1000.0,5000.0,-8.18,99.8,399.35,1140.76,249.59,543.8,535.18,2868.68,4456.64,2123.14,42.5
FIN000757,CON021,Jessica White,RG01,2024,5,4953.61,781.67,5735.28,4000.0,1000.0,5000.0,735.28,114.7,458.82,1486.08,286.76,328.27,351.75,2911.68,5383.53,2823.6,49.2
FIN000758,CON021,Jessica White,RG01,2024,6,5297.51,886.15,6183.66,4320.0,1080.0,5400.0,783.66,114.5,494.69,1589.25,309.18,325.67,398.77,3117.56,5784.89,3066.1,49.6
FIN000759,CON021,Jessica White,RG01,2024,7,5331.13,1383.73,6714.86,4320.0,1080.0,5400.0,1314.86,124.3,537.19,1599.34,335.74,316.58,622.68,3411.53,6092.18,3303.33,49.2
FIN000760,CON021,Jessica White,RG01,2024,8,4807.0,1074.17,5881.17,4320.0,1080.0,5400.0,481.17,108.9,470.49,1442.1,294.06,430.35,483.38,3120.38,5397.79,2760.79,46.9
FIN000761,CON021,Jessica White,RG01,2024,9,3636.36,925.63,4561.99,4000.0,1000.0,5000.0,-438.01,91.2,364.96,1090.91,228.1,526.6,416.53,2627.1,4145.46,1934.89,42.4
FIN000762,CON021,Jessica White,RG01,2024,10,3907.28,768.33,4675.61,4000.0,1000.0,5000.0,-324.39,93.5,374.05,1172.18,233.78,425.54,345.75,2551.3,4329.86,2124.31,45.4
FIN000763,CON021,Jessica White,RG01,2024,11,4905.91,1181.48,6087.39,4600.0,1150.0,5750.0,337.39,105.9,486.99,1471.77,304.37,472.69,531.67,3267.49,5555.72,2819.9,46.3
FIN000764,CON021,Jessica White,RG01,2024,12,4818.71,1462.57,6281.28,4600.0,1150.0,5750.0,531.28,109.2,502.5,1445.61,314.06,384.65,658.16,3304.98,5623.12,2976.3,47.4
FIN000765,CON021,Jessica White,RG01,2025,1,3938.05,847.5,4785.55,3520.0,880.0,4400.0,385.55,108.8,382.84,1181.41,239.28,316.53,381.38,2501.44,4404.17,2284.11,47.7
FIN000766,CON021,Jessica White,RG01,2025,2,3913.45,1048.41,4961.86,3520.0,880.0,4400.0,561.86,112.8,396.95,1174.03,248.09,518.26,471.78,2809.11,4490.08,2152.75,43.4
FIN000767,CON021,Jessica White,RG01,2025,3,3936.45,999.58,4936.03,4000.0,1000.0,5000.0,-63.97,98.7,394.88,1180.93,246.8,453.33,449.81,2725.75,4486.22,2210.28,44.8
FIN000768,CON021,Jessica White,RG01,2025,4,3635.64,1095.2,4730.84,4000.0,1000.0,5000.0,-269.16,94.6,378.47,1090.69,236.54,486.09,492.84,2684.63,4238.0,2046.21,43.3
FIN000769,CON021,Jessica White,RG01,2025,5,4620.34,744.38,5364.72,4000.0,1000.0,5000.0,364.72,107.3,429.18,1386.1,268.24,596.28,334.97,3014.77,5029.75,2349.95,43.8
FIN000770,CON021,Jessica White,RG01,2025,6,4387.63,1015.72,5403.35,4320.0,1080.0,5400.0,3.35,100.1,432.27,1316.29,270.17,402.65,457.07,2878.45,4946.28,2524.9,46.7
FIN000771,CON021,Jessica White,RG01,2025,7,5245.24,1204.23,6449.47,4320.0,1080.0,5400.0,1049.47,119.4,515.96,1573.57,322.47,417.46,541.9,3371.36,5907.57,3078.11,47.7
FIN000772,CON021,Jessica White,RG01,2025,8,4993.16,988.98,5982.14,4320.0,1080.0,5400.0,582.14,110.8,478.57,1497.95,299.11,558.2,445.04,3278.87,5537.1,2703.27,45.2
FIN000773,CON021,Jessica White,RG01,2025,9,4166.43,1082.91,5249.34,4000.0,1000.0,5000.0,249.34,105.0,419.95,1249.93,262.47,233.99,487.31,2653.65,4762.03,2595.69,49.4
FIN000774,CON021,Jessica White,RG01,2025,10,4584.12,1094.56,5678.68,4000.0,1000.0,5000.0,678.68,113.6,454.29,1375.24,283.93,342.0,492.55,2948.01,5186.13,2730.67,48.1
FIN000775,CON021,Jessica White,RG01,2025,11,5019.29,835.56,5854.85,4600.0,1150.0,5750.0,104.85,101.8,468.39,1505.79,292.74,593.44,376.0,3236.36,5478.85,2618.49,44.7
FIN000776,CON021,Jessica White,RG01,2025,12,5082.37,1080.74,6163.11,4600.0,1150.0,5750.0,413.11,107.2,493.05,1524.71,308.16,501.07,486.33,3313.32,5676.78,2849.79,46.2
FIN000777,CON021,Jessica White,RG01,2026,1,4345.7,843.28,5188.98,3520.0,880.0,4400.0,788.98,117.9,415.12,1303.71,259.45,204.22,379.48,2561.98,4809.5,2627.0,50.6
FIN000778,CON022,Lucy Harris,RG02,2023,1,3629.07,885.64,4514.71,3960.0,880.0,4840.0,-325.29,93.3,361.18,1088.72,225.74,407.52,398.54,2481.7,4116.17,2033.01,45.0
FIN000779,CON022,Lucy Harris,RG02,2023,2,4202.48,919.72,5122.2,3960.0,880.0,4840.0,282.2,105.8,409.78,1260.74,256.11,378.31,413.87,2718.81,4708.33,2403.39,46.9
FIN000780,CON022,Lucy Harris,RG02,2023,3,4392.05,1163.41,5555.46,4500.0,1000.0,5500.0,55.46,101.0,444.44,1317.62,277.77,435.44,523.53,2998.8,5031.93,2556.66,46.0
FIN000781,CON022,Lucy Harris,RG02,2023,4,4613.44,906.98,5520.42,4500.0,1000.0,5500.0,20.42,100.4,441.63,1384.03,276.02,209.83,408.14,2719.65,5112.28,2800.77,50.7
FIN000782,CON022,Lucy Harris,RG02,2023,5,3811.71,949.59,4761.3,4500.0,1000.0,5500.0,-738.7,86.6,380.9,1143.51,238.07,584.69,427.32,2774.49,4333.98,1986.81,41.7
FIN000783,CON022,Lucy Harris,RG02,2023,6,4141.84,1365.56,5507.4,4860.0,1080.0,5940.0,-432.6,92.7,440.59,1242.55,275.37,256.67,614.5,2829.68,4892.9,2677.72,48.6
FIN000784,CON022,Lucy Harris,RG02,2023,7,4570.1,1051.06,5621.16,4860.0,1080.0,5940.0,-318.84,94.6,449.69,1371.03,281.06,282.75,472.98,2857.51,5148.18,2763.65,49.2
FIN000785,CON022,Lucy Harris,RG02,2023,8,4944.16,1064.55,6008.71,4860.0,1080.0,5940.0,68.71,101.2,480.7,1483.25,300.44,375.27,479.05,3118.71,5529.66,2890.0,48.1
FIN000786,CON022,Lucy Harris,RG02,2023,9,5010.95,891.35,5902.3,4500.0,1000.0,5500.0,402.3,107.3,472.18,1503.28,295.12,320.11,401.11,2991.8,5501.19,2910.5,49.3
FIN000787,CON022,Lucy Harris,RG02,2023,10,5240.63,769.05,6009.68,4500.0,1000.0,5500.0,509.68,109.3,480.77,1572.19,300.48,539.67,346.07,3239.18,5663.61,2770.5,46.1
FIN000788,CON022,Lucy Harris,RG02,2023,11,5648.96,1272.23,6921.19,5175.0,1150.0,6325.0,596.19,109.4,553.7,1694.69,346.06,265.74,572.5,3432.69,6348.69,3488.5,50.4
FIN000789,CON022,Lucy Harris,RG02,2023,12,6431.26,973.3,7404.56,5175.0,1150.0,6325.0,1079.56,117.1,592.36,1929.38,370.23,269.78,437.99,3599.74,6966.57,3804.82,51.4
FIN000790,CON022,Lucy Harris,RG02,2024,1,3453.36,911.6,4364.96,3960.0,880.0,4840.0,-475.04,90.2,349.2,1036.01,218.25,583.39,410.22,2597.07,3954.74,1767.89,40.5
